#iRMS=0.001250443514 0
lk   ukf_m4v   uks_m4v fh        fse	fl
3465.0  0.050969  0.000000  0.050969  0.000000  0.000000
3470.0  0.061666  0.000000  0.061666  0.000000  0.000000
3475.0  0.058115  0.000000  0.058115  0.000000  0.000000
3480.0  0.052750  0.000000  0.052750  0.000000  0.000000
3485.0  0.058674  0.000000  0.058674  0.000000  0.000000
3490.0  0.062596  0.000000  0.062596  0.000000  0.000000
3495.0  0.053670  0.000000  0.053670  0.000000  0.000000
3500.0  0.057233  0.000000  0.057233  0.000000  0.000000
3505.0  0.092760  0.000000  0.092760  0.000000  0.000000
3510.0  0.120094  0.000000  0.120094  0.000000  0.000000
3515.0  0.101288  0.000000  0.101288  0.000000  0.000000
3520.0  0.066844  0.000000  0.066844  0.000000  0.000000
3525.0  0.054616  0.000000  0.054616  0.000000  0.000000
3530.0  0.063401  0.000000  0.063401  0.000000  0.000000
3535.0  0.081695  0.000000  0.081695  0.000000  0.000000
3540.0  0.095858  0.000000  0.095858  0.000000  0.000000
3545.0  0.096384  0.000000  0.096384  0.000000  0.000000
3550.0  0.092440  0.000000  0.092440  0.000000  0.000000
3555.0  0.092685  0.000000  0.092685  0.000000  0.000000
3560.0  0.085057  0.000000  0.085057  0.000000  0.000000
3565.0  0.060802  0.000000  0.060802  0.000000  0.000000
3570.0  0.045112  0.000000  0.045112  0.000000  0.000000
3575.0  0.060285  0.000000  0.060285  0.000000  0.000000
3580.0  0.083108  0.000000  0.083108  0.000000  0.000000
3585.0  0.086792  0.000000  0.086792  0.000000  0.000000
3590.0  0.075771  0.000000  0.075771  0.000000  0.000000
3595.0  0.061362  0.000000  0.061362  0.000000  0.000000
3600.0  0.051200  0.000000  0.051200  0.000000  0.000000
3605.0  0.050212  0.000000  0.050212  0.000000  0.000000
3610.0  0.056188  0.000000  0.056188  0.000000  0.000000
3615.0  0.065129  0.000000  0.065129  0.000000  0.000000
3620.0  0.073026  0.000000  0.073026  0.000000  0.000000
3625.0  0.076258  0.000000  0.076258  0.000000  0.000000
3630.0  0.072770  0.000000  0.072770  0.000000  0.000000
3635.0  0.063199  0.000000  0.063199  0.000000  0.000000
3640.0  0.057397  0.000000  0.057397  0.000000  0.000000
3645.0  0.062923  0.000000  0.062923  0.000000  0.000000
3650.0  0.068939  0.000000  0.068939  0.000000  0.000000
3655.0  0.065079  0.000000  0.065079  0.000000  0.000000
3660.0  0.061253  0.000000  0.061253  0.000000  0.000000
3665.0  0.068054  0.000000  0.068054  0.000000  0.000000
3670.0  0.078533  0.000000  0.078533  0.000000  0.000000
3675.0  0.083525  0.000000  0.083525  0.000000  0.000000
3680.0  0.082540  0.000000  0.082540  0.000000  0.000000
3685.0  0.077126  0.000000  0.077126  0.000000  0.000000
3690.0  0.068301  0.000000  0.068301  0.000000  0.000000
3695.0  0.058790  0.000000  0.058790  0.000000  0.000000
3700.0  0.058693  0.000000  0.058693  0.000000  0.000000
3705.0  0.072950  0.000000  0.072950  0.000000  0.000000
3710.0  0.078482  0.000000  0.078482  0.000000  0.000000
3715.0  0.054867  0.000000  0.054867  0.000000  0.000000
3720.0  0.020326  0.000000  0.020326  0.000000  0.000000
3725.0  0.000000  0.000000  0.000000  0.000000  0.000000
3730.0  0.000000  0.000000  0.000000  0.000000  0.000000
3735.0  0.023552  0.000000  0.023552  0.000000  0.000000
3740.0  0.049022  0.000000  0.049022  0.000000  0.000000
3745.0  0.057948  0.000000  0.057948  0.000000  0.000000
3750.0  0.061339  0.000000  0.061339  0.000000  0.000000
3755.0  0.072693  0.000000  0.072693  0.000000  0.000000
3760.0  0.085990  0.000000  0.085990  0.000000  0.000000
3765.0  0.093603  0.000000  0.093603  0.000000  0.000000
3770.0  0.100984  0.000000  0.100984  0.000000  0.000000
3775.0  0.113449  0.000000  0.113449  0.000000  0.000000
3780.0  0.122693  0.000000  0.122693  0.000000  0.000000
3785.0  0.119663  0.000000  0.119663  0.000000  0.000000
3790.0  0.105955  0.000000  0.105955  0.000000  0.000000
3795.0  0.087767  0.000000  0.087767  0.000000  0.000000
3800.0  0.079054  0.000000  0.079054  0.000000  0.000000
3805.0  0.089299  0.000000  0.089299  0.000000  0.000000
3810.0  0.102325  0.000000  0.102325  0.000000  0.000000
3815.0  0.100884  0.000000  0.100884  0.000000  0.000000
3820.0  0.089118  0.000000  0.089118  0.000000  0.000000
3825.0  0.075246  0.000000  0.075246  0.000000  0.000000
3830.0  0.062414  0.000000  0.062414  0.000000  0.000000
3835.0  0.054239  0.000000  0.054239  0.000000  0.000000
3840.0  0.061284  0.000000  0.061284  0.000000  0.000000
3845.0  0.088900  0.000000  0.088900  0.000000  0.000000
3850.0  0.114655  0.000000  0.114655  0.000000  0.000000
3855.0  0.116411  0.000000  0.116411  0.000000  0.000000
3860.0  0.101005  0.000000  0.101005  0.000000  0.000000
3865.0  0.083027  0.000000  0.083027  0.000000  0.000000
3870.0  0.079092  0.000000  0.079092  0.000000  0.000000
3875.0  0.096934  0.000000  0.096934  0.000000  0.000000
3880.0  0.106726  0.000000  0.106726  0.000000  0.000000
3885.0  0.085003  0.000000  0.085003  0.000000  0.000000
3890.0  0.071302  0.000000  0.071302  0.000000  0.000000
3895.0  0.102057  0.000000  0.102057  0.000000  0.000000
3900.0  0.138285  0.000000  0.138285  0.000000  0.000000
3905.0  0.114480  0.027546  0.114480  0.000000  0.000000
3910.0  0.112364  0.002490  0.112364  0.000000  0.000000
3915.0  0.127204  0.037648  0.127204  0.000000  0.000000
3920.0  0.143328  0.067440  0.143328  0.000000  0.000000
3925.0  0.147180  0.070658  0.147180  0.000000  0.000000
3930.0  0.138940  0.048868  0.138940  0.000000  0.000000
3935.0  0.127823  0.018052  0.127823  0.000000  0.000000
3940.0  0.116910  0.000850  0.116910  0.000000  0.000000
3945.0  0.103729  0.000330  0.103729  0.000000  0.000000
3950.0  0.094330  0.003823  0.094330  0.000000  0.000000
3955.0  0.095211  0.006479  0.095211  0.000000  0.000000
3960.0  0.102432  0.018660  0.102432  0.000000  0.000000
3965.0  0.114733  0.015738  0.114733  0.000000  0.000000
3970.0  0.140268  0.002901  0.140268  0.000000  0.000000
3975.0  0.178929  0.005324  0.178929  0.000000  0.000000
3980.0  0.211300  0.007605  0.211300  0.000000  0.000000
3985.0  0.221424  0.007643  0.221424  0.000000  0.000000
3990.0  0.216460  0.003821  0.216460  0.000000  0.000000
3995.0  0.212422  0.000725  0.212422  0.000000  0.000000
4000.0  0.224349  0.000000  0.224349  0.000000  0.000000
4005.0  0.252656  0.000000  0.252656  0.000000  0.000000
4010.0  0.279782  0.000000  0.279782  0.000000  0.000000
4015.0  0.284051  0.000000  0.284051  0.000000  0.000000
4020.0  0.257451  0.000000  0.257451  0.000000  0.000000
4025.0  0.213729  0.000000  0.213729  0.000000  0.000000
4030.0  0.179748  0.000000  0.179748  0.000000  0.000000
4035.0  0.179079  0.000000  0.179079  0.000000  0.000000
4040.0  0.217315  0.000000  0.217315  0.000000  0.000000
4045.0  0.277419  0.000000  0.277419  0.000000  0.000000
4050.0  0.329250  0.000000  0.329250  0.000000  0.000000
4055.0  0.346768  0.000000  0.346768  0.000000  0.000000
4060.0  0.322661  0.000000  0.322661  0.000000  0.000000
4065.0  0.271418  0.000000  0.271418  0.000000  0.000000
4070.0  0.220483  0.000000  0.220483  0.000000  0.000000
4075.0  0.194386  0.000000  0.194386  0.000000  0.000000
4080.0  0.200204  0.000000  0.200204  0.000000  0.000000
4085.0  0.224923  0.000000  0.224923  0.000000  0.000000
4090.0  0.246416  0.000000  0.246416  0.000000  0.000000
4095.0  0.248452  0.000000  0.248452  0.000000  0.000000
4100.0  0.230280  0.000000  0.230280  0.000000  0.000000
4105.0  0.205694  0.000000  0.205694  0.000000  0.000000
4110.0  0.192292  0.000000  0.192292  0.000000  0.000000
4115.0  0.197822  0.000000  0.197822  0.000000  0.000000
4120.0  0.216328  0.000000  0.216328  0.000000  0.000000
4125.0  0.233909  0.000000  0.233909  0.000000  0.000000
4130.0  0.238825  0.000000  0.238825  0.000000  0.000000
4135.0  0.229245  0.000000  0.229245  0.000000  0.000000
4140.0  0.213189  0.000000  0.213189  0.000000  0.000000
4145.0  0.201183  0.000000  0.201183  0.000000  0.000000
4150.0  0.198862  0.000000  0.198862  0.000000  0.000000
4155.0  0.204793  0.000000  0.204793  0.000000  0.000000
4160.0  0.213424  0.000000  0.213424  0.000000  0.000000
4165.0  0.219975  0.000000  0.219975  0.000000  0.000000
4170.0  0.223157  0.000000  0.223157  0.000000  0.000000
4175.0  0.223921  0.000000  0.223921  0.000000  0.000000
4180.0  0.223093  0.000000  0.223093  0.000000  0.000000
4185.0  0.220694  0.000000  0.220694  0.000000  0.000000
4190.0  0.217433  0.000000  0.217433  0.000000  0.000000
4195.0  0.215821  0.000000  0.215821  0.000000  0.000000
4200.0  0.217835  0.000000  0.217835  0.000000  0.000000
4205.0  0.222362  0.000000  0.222362  0.000000  0.000000
4210.0  0.222891  0.000000  0.222891  0.000000  0.000000
4215.0  0.211354  0.000000  0.211354  0.000000  0.000000
4220.0  0.184952  0.000000  0.184952  0.000000  0.000000
4225.0  0.150994  0.000000  0.150994  0.000000  0.000000
4230.0  0.125758  0.000000  0.125758  0.000000  0.000000
4235.0  0.124027  0.000000  0.124027  0.000000  0.000000
4240.0  0.148236  0.000000  0.148236  0.000000  0.000000
4245.0  0.185333  0.000000  0.185333  0.000000  0.000000
4250.0  0.213577  0.000000  0.213577  0.000000  0.000000
4255.0  0.215694  0.000000  0.215694  0.000000  0.000000
4260.0  0.190453  0.000000  0.190453  0.000000  0.000000
4265.0  0.153807  0.000000  0.153807  0.000000  0.000000
4270.0  0.128311  0.000000  0.128311  0.000000  0.000000
4275.0  0.129964  0.000000  0.129964  0.000000  0.000000
4280.0  0.159243  0.000000  0.159243  0.000000  0.000000
4285.0  0.201044  0.000000  0.201044  0.000000  0.000000
4290.0  0.234449  0.000000  0.234449  0.000000  0.000000
4295.0  0.245155  0.000000  0.245155  0.000000  0.000000
4300.0  0.234210  0.000000  0.234210  0.000000  0.000000
4305.0  0.216488  0.000000  0.216488  0.000000  0.000000
4310.0  0.211086  0.000000  0.211086  0.000000  0.000000
4315.0  0.229133  0.000000  0.229133  0.000000  0.000000
4320.0  0.265354  0.000000  0.265354  0.000000  0.000000
4325.0  0.300246  0.000000  0.300246  0.000000  0.000000
4330.0  0.313356  0.000000  0.313356  0.000000  0.000000
4335.0  0.297730  0.000000  0.297730  0.000000  0.000000
4340.0  0.265574  0.000000  0.265574  0.000000  0.000000
4345.0  0.240954  0.000000  0.240954  0.000000  0.000000
4350.0  0.243112  0.000000  0.243112  0.000000  0.000000
4355.0  0.271743  0.000000  0.271743  0.000000  0.000000
4360.0  0.307479  0.000000  0.307479  0.000000  0.000000
4365.0  0.326283  0.000000  0.326283  0.000000  0.000000
4370.0  0.316957  0.000000  0.316957  0.000000  0.000000
4375.0  0.289309  0.000000  0.289309  0.000000  0.000000
4380.0  0.265815  0.000000  0.265815  0.000000  0.000000
4385.0  0.264468  0.000000  0.264468  0.000000  0.000000
4390.0  0.285823  0.000000  0.285823  0.000000  0.000000
4395.0  0.315263  0.000000  0.315263  0.000000  0.000000
4400.0  0.335564  0.000000  0.335564  0.000000  0.000000
4405.0  0.339271  0.000000  0.339271  0.000000  0.000000
4410.0  0.332034  0.000000  0.332034  0.000000  0.000000
4415.0  0.326176  0.000000  0.326176  0.000000  0.000000
4420.0  0.330084  0.000000  0.330084  0.000000  0.000000
4425.0  0.344284  0.000000  0.344284  0.000000  0.000000
4430.0  0.363633  0.000000  0.363633  0.000000  0.000000
4435.0  0.382067  0.000000  0.382067  0.000000  0.000000
4440.0  0.396540  0.000000  0.396540  0.000000  0.000000
4445.0  0.406807  0.000000  0.406807  0.000000  0.000000
4450.0  0.414400  0.000000  0.414400  0.000000  0.000000
4455.0  0.422518  0.000000  0.422518  0.000000  0.000000
4460.0  0.434474  0.000000  0.434474  0.000000  0.000000
4465.0  0.450748  0.000000  0.450748  0.000000  0.000000
4470.0  0.467676  0.000000  0.467676  0.000000  0.000000
4475.0  0.479210  0.000000  0.479210  0.000000  0.000000
4480.0  0.483741  0.000000  0.483741  0.000000  0.000000
4485.0  0.489125  0.000000  0.489125  0.000000  0.000000
4490.0  0.509416  0.000000  0.509416  0.000000  0.000000
4495.0  0.552983  0.000000  0.552983  0.000000  0.000000
4500.0  0.609740  0.000000  0.609740  0.000000  0.000000
4505.0  0.652222  0.000000  0.652222  0.000000  0.000000
4510.0  0.653852  0.000000  0.653852  0.000000  0.000000
4515.0  0.610240  0.000000  0.610240  0.000000  0.000000
4520.0  0.546589  0.000000  0.546589  0.000000  0.000000
4525.0  0.503434  0.000000  0.503434  0.000000  0.000000
4530.0  0.507437  0.000000  0.507437  0.000000  0.000000
4535.0  0.551083  0.000000  0.551083  0.000000  0.000000
4540.0  0.601141  0.000000  0.601141  0.000000  0.000000
4545.0  0.625123  0.000000  0.625123  0.000000  0.000000
4550.0  0.614784  0.000000  0.614784  0.000000  0.000000
4555.0  0.589962  0.000000  0.589962  0.000000  0.000000
4560.0  0.579018  0.000000  0.579018  0.000000  0.000000
4565.0  0.594085  0.000000  0.594085  0.000000  0.000000
4570.0  0.624488  0.000000  0.624488  0.000000  0.000000
4575.0  0.649801  0.000000  0.649801  0.000000  0.000000
4580.0  0.657301  0.000000  0.657301  0.000000  0.000000
4585.0  0.649888  0.000000  0.649888  0.000000  0.000000
4590.0  0.639628  0.000000  0.639628  0.000000  0.000000
4595.0  0.634117  0.000000  0.634117  0.000000  0.000000
4600.0  0.632958  0.000000  0.632958  0.000000  0.000000
4605.0  0.633289  0.000000  0.633289  0.000000  0.000000
4610.0  0.635665  0.000000  0.635665  0.000000  0.000000
4615.0  0.643586  0.000000  0.643586  0.000000  0.000000
4620.0  0.656481  0.000000  0.656481  0.000000  0.000000
4625.0  0.665394  0.000000  0.665394  0.000000  0.000000
4630.0  0.659701  0.000000  0.659701  0.000000  0.000000
4635.0  0.637636  0.000000  0.637636  0.000000  0.000000
4640.0  0.610564  0.000000  0.610564  0.000000  0.000000
4645.0  0.596158  0.000000  0.596158  0.000000  0.000000
4650.0  0.604277  0.000000  0.604277  0.000000  0.000000
4655.0  0.629245  0.000000  0.629245  0.000000  0.000000
4660.0  0.655679  0.000000  0.655679  0.000000  0.000000
4665.0  0.669866  0.000000  0.669866  0.000000  0.000000
4670.0  0.667861  0.000000  0.667861  0.000000  0.000000
4675.0  0.655003  0.000000  0.655003  0.000000  0.000000
4680.0  0.638303  0.000000  0.638303  0.000000  0.000000
4685.0  0.622865  0.000000  0.622865  0.000000  0.000000
4690.0  0.613618  0.000000  0.613618  0.000000  0.000000
4695.0  0.616513  0.000000  0.616513  0.000000  0.000000
4700.0  0.634994  0.000000  0.634994  0.000000  0.000000
4705.0  0.663791  0.000000  0.663791  0.000000  0.000000
4710.0  0.687557  0.000000  0.687557  0.000000  0.000000
4715.0  0.690436  0.000000  0.690436  0.000000  0.000000
4720.0  0.670800  0.000000  0.670800  0.000000  0.000000
4725.0  0.646482  0.000000  0.646482  0.000000  0.000000
4730.0  0.644144  0.000000  0.644144  0.000000  0.000000
4735.0  0.678699  0.000000  0.678699  0.000000  0.000000
4740.0  0.738252  0.000000  0.738252  0.000000  0.000000
4745.0  0.789136  0.000000  0.789136  0.000000  0.000000
4750.0  0.798056  0.000000  0.798056  0.000000  0.000000
4755.0  0.753060  0.000000  0.753060  0.000000  0.000000
4760.0  0.669759  0.000000  0.669759  0.000000  0.000000
4765.0  0.580568  0.000000  0.580568  0.000000  0.000000
4770.0  0.516015  0.000000  0.516015  0.000000  0.000000
4775.0  0.491394  0.000000  0.491394  0.000000  0.000000
4780.0  0.504510  0.000000  0.504510  0.000000  0.000000
4785.0  0.541368  0.000000  0.541368  0.000000  0.000000
4790.0  0.583127  0.000000  0.583127  0.000000  0.000000
4795.0  0.611988  0.000000  0.611988  0.000000  0.000000
4800.0  0.617686  0.000000  0.617686  0.000000  0.000000
4805.0  0.601744  0.000000  0.601744  0.000000  0.000000
4810.0  0.577533  0.000000  0.577533  0.000000  0.000000
4815.0  0.562676  0.000000  0.562676  0.000000  0.000000
4820.0  0.568408  0.000000  0.568408  0.000000  0.000000
4825.0  0.592890  0.000000  0.592890  0.000000  0.000000
4830.0  0.623324  0.000000  0.623324  0.000000  0.000000
4835.0  0.645152  0.000000  0.645152  0.000000  0.000000
4840.0  0.650839  0.000000  0.650839  0.000000  0.000000
4845.0  0.641974  0.000000  0.641974  0.000000  0.000000
4850.0  0.626033  0.000000  0.626033  0.000000  0.000000
4855.0  0.611943  0.000000  0.611943  0.000000  0.000000
4860.0  0.607744  0.000000  0.607744  0.000000  0.000000
4865.0  0.618615  0.000000  0.618615  0.000000  0.000000
4870.0  0.644068  0.000000  0.644068  0.000000  0.000000
4875.0  0.676583  0.000000  0.676583  0.000000  0.000000
4880.0  0.704197  0.000000  0.704197  0.000000  0.000000
4885.0  0.718227  0.000000  0.718227  0.000000  0.000000
4890.0  0.722921  0.000000  0.722921  0.000000  0.000000
4895.0  0.734108  0.000000  0.734108  0.000000  0.000000
4900.0  0.765424  0.000000  0.765424  0.000000  0.000000
4905.0  0.815302  0.000000  0.815302  0.000000  0.000000
4910.0  0.865102  0.000000  0.865102  0.000000  0.000000
4915.0  0.892385  0.000000  0.892385  0.000000  0.000000
4920.0  0.892735  0.000000  0.892735  0.000000  0.000000
4925.0  0.886410  0.000000  0.886410  0.000000  0.000000
4930.0  0.901530  0.000000  0.901530  0.000000  0.000000
4935.0  0.947759  0.000000  0.947759  0.000000  0.000000
4940.0  1.002390  0.000000  1.002390  0.000000  0.000000
4945.0  1.021479  0.000000  1.021479  0.000000  0.000000
4950.0  0.971694  0.000000  0.971694  0.000000  0.000000
4955.0  0.858646  0.000000  0.858646  0.000000  0.000000
4960.0  0.724979  0.000000  0.724979  0.000000  0.000000
4965.0  0.624093  0.000000  0.624093  0.000000  0.000000
4970.0  0.588937  0.000000  0.588937  0.000000  0.000000
4975.0  0.615483  0.000000  0.615483  0.000000  0.000000
4980.0  0.671480  0.000000  0.671480  0.000000  0.000000
4985.0  0.720768  0.000000  0.720768  0.000000  0.000000
4990.0  0.741634  0.000000  0.741634  0.000000  0.000000
4995.0  0.730901  0.000000  0.730901  0.000000  0.000000
5000.0  0.697604  0.000000  0.697604  0.000000  0.000000
5005.0  0.654188  0.000000  0.654188  0.000000  0.000000
5010.0  0.612232  0.000000  0.612232  0.000000  0.000000
5015.0  0.582489  0.000000  0.582489  0.000000  0.000000
5020.0  0.574690  0.000000  0.574690  0.000000  0.000000
5025.0  0.593855  0.000000  0.593855  0.000000  0.000000
5030.0  0.636735  0.000000  0.636735  0.000000  0.000000
5035.0  0.691592  0.000000  0.691592  0.000000  0.000000
5040.0  0.742202  0.000000  0.742202  0.000000  0.000000
5045.0  0.776500  0.000000  0.776500  0.000000  0.000000
5050.0  0.791118  0.000000  0.791118  0.000000  0.000000
5055.0  0.792003  0.000000  0.792003  0.000000  0.000000
5060.0  0.789585  0.000000  0.789585  0.000000  0.000000
5065.0  0.791398  0.000000  0.791398  0.000000  0.000000
5070.0  0.798349  0.000000  0.798349  0.000000  0.000000
5075.0  0.804943  0.000000  0.804943  0.000000  0.000000
5080.0  0.805109  0.000000  0.805109  0.000000  0.000000
5085.0  0.797142  0.000000  0.797142  0.000000  0.000000
5090.0  0.784544  0.000000  0.784544  0.000000  0.000000
